task_id,composition,band_gap
mp-1195210,H18IrC6S3(ClO)3,2.5559
mp-559034,H18PbC6S4N2O9,4.9717
mp-1194707,H18RhC4N7O8,2.7044
mp-759409,H18RuC6(SCl)3,0.3309
mp-706304,H18RuC6S3N3ClO3,2.5151
mp-720397,H18RuN5(ClO)2,1.2495
mp-31373,H18SO12,5.2189999999999985
mp-1197142,H18Se3(NO3)4,3.4568
mp-1203177,H18WC6,2.7190000000000003
mp-1203308,H19C6N7O4,4.784000000000002
mp-766262,H20C3(N2O5)2,4.7037
mp-709027,H20RuC6NO14,0.6942
mp-1224778,H20SN8O13,3.013
mp-759161,H21C6N2Cl3,5.3657
mp-1200273,H21C7S3N3O8,3.5184
mp-709068,H21OsC9NO7,2.2033
mp-707910,H22C10O3,5.284
mp-698362,H22IrC3(N3O4)2,2.7618
mp-1237358,H22Pt2C6SO6,0.0656000000000001
mp-600156,H22RhC3(N3O4)2,3.2578
mp-695295,H22RuN7(ClO2)4,0.8401
mp-1204531,H23RuS2N5ClO12,0.026600000000000068
mp-1201227,H24AuC16S2N3O4,2.2925
mp-707249,H24C8S(NO2)2,3.7835
mp-677203,H24C8Se(NO2)2,4.0885
mp-555945,H24OsC8(NF3)2,0.17430000000000012
mp-707284,H24PdC8(NCl2)2,1.8282
mp-698446,H24PtC8(NF3)2,2.8681
mp-738597,H24RuC7S3NCl3O4,2.9703
mp-605665,H24RuC8(S2Cl)2,2.3671
mp-1199286,H25C8IN2(OF2)2,4.607
mp-707822,H26Os2N12Cl4O9,2.4036
mp-1195183,H26Pd4Pt(C11O8)2,1.7948
mp-1195390,H26Pd5(C11O8)2,1.9202
mp-1196498,H27C9S2N3O5,3.7733
mp-849764,H28Pt2Br5N9O2,2.6863
mp-850221,H28RuS2(N3O5)2,2.3276000000000003
mp-1196105,H29Pd3S3N9O10,2.0961
mp-985782,H2C,6.475
mp-24332,H2C(NO)2,2.2824
mp-707727,H2C2N2O,3.9224
mp-1096982,H2C2S,0.18400000000000016
mp-723065,H2C2S3N2(OF)6,5.8983
mp-995217,H2C3,1.9449
mp-698476,H2C3(N2Cl)2,3.6838
mp-1212515,H2C3N2O3,2.7026
mp-1212621,H2C3NClOF4,4.3296
mp-559232,H2C3O4,3.4866
mp-1224461,H2CBrCl,4.7250999999999985
mp-30094,H2CN2,4.709899999999998
mp-625082,H2CO,0.02280000000000001
mp-558412,H2CO2,4.8418
mp-1001080,H2CO3,5.8870000000000005
mp-709098,H2CS3,2.0181
mp-995221,H2CSO4,5.8997
mp-28349,H2NO2,3.3779
mp-697111,H2O,5.5175
mp-28015,H2O2,4.511
mp-600347,H2Os3(CO)10,1.7320000000000002
mp-1203196,H2Os3C8(SO4)2,2.7289999999999996
mp-740758,H2Os4Pt(CO)15,1.8919
mp-707849,H2Os5(CO)16,1.7437
mp-28475,H2Pb3O4,2.8454999999999995
mp-734875,H2Pb4C(Cl3O2)2,3.55
mp-697676,H2Pb4SO8,2.7898
mp-1212238,H2PbCl2O7,4.4743
mp-690727,H2PbO2,2.5105
mp-1201925,H2Pd(S2O7)2,1.0176
mp-1224648,H2PtPbI6O19,2.1797000000000004
mp-707792,H2Ru3C8SO8,2.2268
mp-721193,H2Ru4(CO)13,1.7978999999999998
mp-720808,H2Ru6(CO)17,1.5791
mp-720807,H2Ru6C18SO20,1.1982
mp-758659,H2RuC3(ClO2)2,3.162
mp-1205123,H2RuN2Cl5O,0.4516
mp-696805,H2S,4.3246
mp-707293,H2S2O7,2.184
mp-625475,H2SO4,6.138
mp-1197484,H2SO5,4.6095
mp-696482,H2SeNO4,1.1286
mp-27996,H2SeO3,4.4855
mp-23866,H2SeO4,3.3831
mp-625571,H2W2O7,2.0604
mp-32543,H2WO4,1.4492
mp-626865,H2WO5,2.4402000000000004
mp-31374,H30S2O21,5.2561
mp-571170,H32RuC8N4Cl7,0.15259999999999996
mp-568081,H32WC8N4Cl7,1.6809
mp-30168,H34C19,5.4526
mp-1194995,H36Pb3C10(I5N2)2,1.7134999999999998
mp-569084,H3AuC2NCl,3.8047
mp-625521,H3BrO,4.4259
mp-1212579,H3C3N5,3.484
mp-1212587,H3C8N2Cl3O2,3.1731
mp-1078197,H3CBr,4.5392
mp-1194166,H3CBrClF,2.8172
mp-1078233,H3CCl,5.5625
mp-1181198,H3CI,3.3781000000000003
mp-1194227,H3CO3,3.3593
mp-559204,H3CS,3.5897
mp-644221,H3CSClO,2.3467
mp-558736,H3CSN(ClO)2,2.6254
mp-706559,H3CSN2,3.111
mp-1195326,H3CSNOF2,4.7405
mp-1199075,H3CSO3,4.1007
mp-24357,H3CSO4F3,6.383800000000001
mp-34078,H3ClO,5.3864
mp-27694,H3ClO5,5.4698
mp-983357,H3F2,7.8926
mp-27855,H3I3N2,0.8184
mp-29145,H3N,4.3287
mp-1200750,H3NCl,5.4786
mp-626543,H3NO,2.4233
mp-626256,H3NO4,3.7464
mp-27714,H3OF,6.7352
mp-707931,H3Os4C12ClO12,2.5769
mp-1198041,H3Os4C12IO12,2.4352
mp-977011,H3PbCI3NF3,1.8543
mp-722351,H3PbS2N3,1.9036
mp-707771,H3Ru3C10ClO9,2.4491
mp-731160,H3Ru3Rh(CO)12,2.4621
mp-1195198,H3S,4.3339
mp-721279,H3SNO3,5.4035
mp-720765,H3SNO4,5.0588
mp-24463,H3SO4F,5.4855
mp-1202135,H48PtC32S4(N3O4)2,1.6568
mp-773991,H48PtW6C8(NO)24,2.9777
mp-23675,H4BrN,4.3113
mp-1021328,H4C,7.7947
mp-707535,H4C(N2O)2,2.3823
mp-1212607,H4C(N3O)2,2.9424
mp-1189886,H4C2NO2,2.8211
mp-995219,H4C2O,5.4072
mp-1212588,H4C2SN4,3.3571
mp-995218,H4C5O2,3.3456
mp-995204,H4C6O,2.8404
mp-1097016,H4C7,2.2616
mp-30184,H4C7O,2.0472
mp-23778,H4CN2O,5.0712
mp-1237215,H4CN4O,2.0369
mp-1201465,H4CN4O3,2.1434
mp-696231,H4CN5Cl,3.3781
mp-1200372,H4CS(NO)2,3.0273
mp-721301,H4CS(NO)3,3.3221000000000003
mp-1238470,H4CSIN2,2.2414
mp-23930,H4CSN2,3.6175
mp-720300,H4CSN2Cl,3.6188
mp-28281,H4I3N,1.811
mp-1236902,H4I3NO9,2.1844
mp-643062,H4IN,3.6458
mp-24087,H4INO4,2.4863
mp-1181677,H4N2O3,4.1953000000000005
mp-34337,H4NCl,4.9341
mp-24019,H4NClO,5.4648
mp-696666,H4NClO2,2.7843
mp-706586,H4NClO4,5.3564
mp-720615,H4NClO5,5.492299999999998
mp-23794,H4NF,5.9622
mp-1103675,H4NF2,5.3505
mp-1212676,H4NF3,2.2111000000000005
mp-706053,H4NOF,5.7814
mp-23798,H4OF2,7.0619
mp-723031,H4Os3C10O9,3.2289000000000003
mp-600174,H4Pb(CO3)2,3.0104
mp-1200366,H4PbI3N,2.4558
mp-1204994,H4Pd(NO4)2,1.4825
mp-720439,H4Ru3C9N2O9,2.5809
mp-642706,H4S(NO)2,5.2993
mp-696283,H4S4N6O,2.2105
mp-29095,H4SO5,5.7206
mp-720376,H4SeO5,3.5177
mp-1078595,H4W,0.00019999999999953388
mp-555516,H5(NO)3,3.2338
mp-23893,H5BrNO,4.3535
mp-28014,H5BrO2,4.3774
mp-559535,H5C2ClO,5.4003
mp-697242,H5C2NO,4.9699
mp-738670,H5C2NO3,4.7722
mp-601210,H5C2NO4,3.0878
mp-1237314,H5C2S2N3,2.1418
mp-774616,H5C3N5O,3.5996
mp-707289,H5C8NO2,2.8724
mp-1196017,H5CN3,4.4243000000000015
mp-24232,H5CN3O4,3.5185
mp-1213381,H5CN6Cl,3.7556
mp-1213515,H5CN9O4,2.8843
mp-555229,H5CNO2,5.0115
mp-560121,H5CNO3,5.1511
mp-560045,H5CSN2Cl,4.3408
mp-707816,H5CSN2ClO4,2.4905
mp-706514,H5CSO5F3,6.1345
mp-24381,H5ClO2,5.2183
mp-1212635,H5ClO4,5.2463
mp-626201,H5ClO6,5.3999
mp-27773,H5IO6,2.3706
mp-24370,H5N2ClO4,5.4498000000000015
mp-27235,H5N2F,5.4604
mp-31043,H5NF2,6.8966
mp-1181559,H5NO,4.6896
mp-625109,H5NO2,1.6920000000000002
mp-29943,H5NO5,3.5445
mp-1212907,H5PbC2SBrN6,3.0391
mp-1213452,H5PbC2SIN6,3.0059
mp-1213279,H5PbC2SN6Cl,3.0745000000000005
mp-977014,H5PbCI3N2,1.4326
mp-1195328,H5S2NO7,5.2376
mp-1224688,H5SeNO4,3.4668
mp-733613,H6AuBrN2,3.7314
mp-1224626,H6AuN2ClO4,2.5339
mp-1212539,H6C(N3O)2,1.9175
mp-707543,H6C(N3O2)2,2.7113
mp-1203058,H6C(NO)2,4.8194
mp-1197136,H6C(SN)2,2.6575
mp-758097,H6C2N4O,4.5934
mp-601178,H6C2NO,2.5941
mp-860792,H6C2SBr2,2.4134
mp-1212569,H6C2SN3O2,2.2867
mp-1189850,H6C2SeO,4.0154999999999985
mp-721707,H6C3N4O3,4.3669
mp-1204839,H6C3S3NCl3O5,4.0101
mp-555728,H6C3SN3O2F3,2.1838
mp-997581,H6C6NO,2.2349
mp-1213638,H6C8I3NO5,2.7883
mp-997570,H6CIN,4.0743
mp-696658,H6CN2O3,4.4935
mp-707023,H6CN3Cl,5.107
mp-23909,H6CN3ClO,5.2019
mp-24207,H6CN4O,5.0424
mp-643099,H6CN4O3,2.3968000000000003
mp-1096989,H6CNCl,4.8567
mp-554051,H6CNF,6.0427
mp-703380,H6CSBrN3,3.4555
mp-24235,H6CSN4,3.424
mp-625374,H6N2O,3.8792
mp-1181419,H6N4O9,2.7859
mp-560224,H6NO2F,3.4776
mp-28003,H6OF4,7.3988
mp-707478,H6Os5Pt(CO)16,1.8719
mp-720469,H6Os5Pt2(CO)17,1.7221000000000002
mp-1195902,H6PbC2S2O7,0.6999
mp-977012,H6PbCBr3N,2.0713000000000004
mp-995214,H6PbCI3N,1.7627
mp-1021464,H6PbCNCl3,2.8392
mp-1104061,H6Pd(NO)4,2.3076
mp-1195303,H6Pt(NO)4,2.2342
mp-706295,H6PtN2ClO5,0.3136
mp-553901,H6RuN3Cl3O,1.8942
mp-23991,H6S(NO2)2,5.4258
mp-706620,H6S2N2O3,0.05870000000000002
mp-604209,H6SN2,1.2492
mp-1201215,H7AuN4O15,1.9192
mp-625560,H7BrO3,3.8402
mp-557248,H7C(NO)3,3.3559
mp-1202388,H7C2N4ClO5,4.9368
mp-1237354,H7C2N7O6,2.1313
mp-1238949,H7C2SBrN4,3.1456
mp-1197067,H7C2SNO,4.5802
mp-733610,H7C3N3O5,4.7405
mp-761870,H7C3N6Cl,3.9391
mp-735063,H7CSN3O4,5.4663
mp-1200356,H7CSeN3O4,3.4883
mp-625151,H7ClO3,5.2273
mp-558867,H7ClO7,5.2091
mp-721084,H7IN2,3.6926
mp-1198625,H7N2F,4.854
mp-28123,H7NF4,7.2568
mp-504422,H7NO6,3.5739
mp-703297,H7S(NO2)2,5.2916
mp-849800,H7SIO10,2.5417
mp-24354,H7Se2NO6,4.2222
mp-601614,H7WC7NO5,2.5006
mp-676050,H8(NO2)3,1.0125
mp-740707,H8AuC2S2BrN4,3.1406
mp-1200739,H8AuC2S2N4Cl,3.2926
mp-721059,H8AuC2S2N4ClO4,3.3284
mp-734124,H8C2(N2O)3,3.4602
mp-568157,H8C2BrN,4.7465
mp-568713,H8C2I3N,1.9774000000000005
mp-644101,H8C2IN,4.3361
mp-1237806,H8C2N6O7,2.3892
mp-570388,H8C2NCl,5.3861
mp-707928,H8C2S3(NO3)2,5.7914
mp-1196575,H8C2SBrNO,4.3141
mp-707239,H8C2SeS2(BrN2)2,2.5463
mp-707208,H8C2SeS2(N2Cl)2,2.8517
mp-542782,H8C3(NO)3,3.0245
mp-708965,H8C3(NO)4,3.3614
mp-559139,H8C3N2O,4.6949000000000005
mp-555128,H8C3O2,5.641299999999998
mp-555848,H8C3S2,3.9735
mp-23777,H8C3SN(OF)3,5.8094
mp-600371,H8C3SN2,3.5295
mp-600366,H8C3SeN2,3.2151
mp-1195106,H8C5,4.9387
mp-1202123,H8CIN5O3,2.2297
mp-560730,H8CN2(ClO5)2,4.351
mp-28551,H8CN6,3.6266
mp-690771,H8CS(NO)4,5.1351
mp-625819,H8N2O,3.8939999999999997
mp-28124,H8NF5,7.3713
mp-643735,H8Pd(NCl3)2,1.1436
mp-973694,H8PdC2NCl3,1.4783000000000002
mp-24227,H8Pt(NCl3)2,1.7694
mp-567511,H8PtCN8,1.9094
mp-23858,H8PtN2(ClO)2,1.7313
mp-625208,H8PtO6,1.938
mp-600228,H8RuC5N(ClO)3,3.305
mp-1212914,H8RuN3Cl5O,1.7751
mp-24468,H8S(NO2)2,5.072699999999998
mp-733614,H8S(NO3)2,5.4104
mp-706653,H8S2N2O5,3.3510000000000004
mp-28143,H8S5N2,2.1413
mp-23745,H8Se(NO2)2,3.6061
mp-722865,H8Se2N2O5,3.646
mp-697283,H8W(S2N)2,1.9874
mp-633143,H8W3Se(NO6)2,3.1118
mp-1224602,H9Au(ClO)4,1.5503
mp-625661,H9BrO4,4.3502
mp-1199386,H9C2(N3O2)3,2.2382
mp-583606,H9C2(NO)3,3.4402
mp-707917,H9C2N11O8,2.7521
mp-1197214,H9C2N5(ClO4)2,4.3217
mp-734137,H9C2N7O6,3.3053
mp-1212542,H9C3IN6O,3.3877
mp-556151,H9C3N3O2,4.8956
mp-1238599,H9C3N6ClO5,4.3926
mp-559836,H9C3S2BrN2,3.3437
mp-1238409,H9C3SN4O3,3.0983
mp-1200281,H9C3SeN3,3.3826
mp-558541,H9C3SeSN2Cl,3.4454
mp-23668,H9C4NO4,3.2086
mp-568817,H9C4Se2N,3.5264
mp-558863,H9C5NO5,5.2293
mp-1195829,H9C6N10ClO5,3.46
mp-1213393,H9C6N11,3.6773
mp-998880,H9C8NO2,3.4079
mp-1196548,H9C8NO9,2.6631
mp-759603,H9CN5Cl2,4.7029999999999985
mp-1196253,H9CN7O3,3.1978
mp-28643,H9CN9,4.5312
mp-720860,H9CSO7F3,5.8426
mp-706624,H9OsN7Cl2,0.08870000000000003
mp-760193,H9PbC3I,3.053
mp-1199369,H9PtC3Br,3.6209
mp-733598,H9PtN2ClO2,2.7884
mp-1196715,H9RhC5NO5,1.732
mp-1212700,HAuC4(N2O)2,1.1974
mp-996998,HAuO2,0.8631
mp-632229,HBr,4.681
mp-1096986,HC,3.091
mp-1212737,HC12N3F10,2.5513
mp-603334,HC2,2.4614000000000003
mp-1212506,HC2(NO2)2,2.6695
mp-1199197,HC2N3,2.4523
mp-707466,HC2S2N(O2F3)2,6.4056
mp-1203356,HC2SClOF2,3.6979
mp-1212586,HC4NCl2O3,3.0145
mp-707177,HC5N3(OF4)2,4.8499
mp-510458,HCN,3.5894
mp-24230,HCNO,4.4655000000000005
mp-995234,HCO,4.3171
mp-1201933,HCS(OF)3,6.9398
mp-632326,HCl,5.8162
mp-706301,HClO4,4.8339
mp-632296,HF,6.7187
mp-697025,HI,4.0739
mp-1212600,HI(ClO)4,0.024999999999999908
mp-1184859,HI3,1.2436000000000005
mp-542694,HI3O8,2.5131
mp-23963,HIO3,3.213
mp-1224433,HIO4,1.5027
mp-23922,HN,4.1558
mp-1189443,HNF2,4.6776
mp-1181155,HNO,3.0484
mp-1224772,HNO3,3.8473
mp-642810,HOF,3.1321
mp-706652,HOs3C10ClO10,2.4933
mp-1200078,HOs4C13O15,0.3458
mp-707923,HOs6C18S2O19,0.1725
mp-720532,HOs7C20O19,0.6607000000000001
mp-699229,HPb3ClO3,2.1390000000000002
mp-643727,HPbBrO,3.1006
mp-643306,HPbCSNO,3.4588
mp-643364,HPbClO,2.897
mp-697084,HPbIO,2.7209
mp-1212694,HPtN5Cl4,0.15540000000000004
mp-707833,HRu6C16NO16,1.9967
mp-1225095,HRuRh(CO)6,1.9107
mp-765597,HS2IO8,2.7665
mp-1201798,HS2N(ClO2)2,4.0571
mp-1105944,HS2N(O2F)2,5.7939
mp-706654,HS3N,2.8601
mp-24290,HS7N,2.8747
mp-29491,HS8N,2.6047
mp-505451,HS9N,2.3535
mp-29349,HSN,3.3071999999999995
mp-643794,HSO3F,3.0957
mp-696797,HSeNO4,0.18679999999999986
mp-1224668,HW2C9NO10,0.1467
mp-1197260,HXe2F15,0.6517
mp-602659,HXeF7,2.9247
mp-28040,Hf(BH4)4,5.7222
mp-650960,Hf(ClO4)4,5.2235
mp-687090,Hf(MoO4)2,3.2774
mp-1193511,Hf(PO5)2,0.00219999999999998
mp-14444,Hf(PS3)2,2.3195
mp-29420,Hf(Se2Cl3)2,1.3131
mp-571313,Hf(SeCl6)2,2.7918000000000003
mp-29419,Hf(Te2Cl3)2,1.2626
mp-29708,Hf(Te4Cl3)2,0.9085
mp-31305,Hf(TeCl)6,1.0245000000000002
mp-651409,Hf(TeCl6)2,1.885
mp-1198074,Hf(TlS)4,1.4916999999999998
mp-1198311,Hf(TlSe)4,1.291
mp-984696,Hf(TlTe)4,0.5049999999999999
mp-1204711,Hf(WO4)2,3.9211
mp-1224418,Hf2(SeS)3,0.5904000000000003
mp-32873,Hf23Se25,0.03929999999999989
mp-28550,Hf2Ag3F14,0.15270000000000006
mp-35799,Hf2Bi2O7,2.7787
mp-19928,Hf2CuSb3,0.03200000000000003
mp-1093816,Hf2FeRu,0.1743999999999999
mp-1097392,Hf2MnTc,0.057700000000000085
mp-1095963,Hf2MnZn,0.2907000000000002
mp-780075,Hf2N2O,1.9925000000000008
mp-1096661,Hf2NbIr,0.04499999999999993
mp-555344,Hf2P2O9,4.9036
mp-1096457,Hf2ReAg,0.11560000000000015
mp-1017567,Hf2SN2,1.0751999999999995
mp-1224490,Hf2Sb2Pb4O13,1.6349
mp-1206519,Hf2Sb3,0.18409999999999996
mp-1029330,Hf2SeN2,0.4767999999999999
mp-1097240,Hf2VOs,0.032200000000000006
mp-1096592,Hf2ZnFe,0.3921000000000001
mp-1097343,Hf2ZnIr,0.1705000000000001
mp-1093678,Hf2ZnOs,0.015400000000000082
mp-1212249,Hf3AgHg3F20,0.7581
mp-1191450,Hf3AlAu2,0.058799999999999734
mp-7353,Hf3Cu8,0.02090000000000014
mp-1212158,Hf3GeO8,4.5791
mp-761033,Hf3N2O3,3.1518
mp-776470,Hf3N4,1.0064000000000002
mp-1212441,Hf3Ni3Sb4,0.5779999999999994
mp-766090,Hf3Sc4O12,4.1907999999999985
mp-761842,Hf3SnO8,3.5825
mp-1224517,Hf3TePb4O13,1.6720999999999997
mp-1224603,Hf3Ti2(PbO3)5,2.7909
mp-705900,Hf3Tl10Mo12PbO48,2.8319
mp-570700,Hf3Tl2(CuSe4)2,0.5087000000000002
mp-1224767,Hf4Ti(PbO3)5,2.8492999999999995
mp-29933,Hf5P7Pd9,0.01890000000000036
mp-1212485,Hf6CCl14,1.3301000000000005
mp-1204271,Hf7Tl18Pb2S25,1.4949
mp-28941,HfAg2S3,1.1128000000000005
mp-559617,HfB2O5,4.4110000000000005
mp-1096461,HfBeAu2,0.10139999999999992
mp-1184563,HfBeO3,1.0576999999999996
mp-756683,HfBiO4,1.073
mp-1212517,HfBr4,4.2902000000000005
mp-568346,HfBrN,2.1309
mp-1097087,HfCdAu2,0.3414999999999999
mp-1200309,HfCdC6O17,0.4250999999999999
mp-1212404,HfCdO3,2.3240000000000003
mp-29422,HfCl4,4.1644000000000005
mp-1097490,HfCo2Sb,0.07569999999999988
mp-765829,HfCoO3,2.4865
mp-1095427,HfCoP,0.06780000000000097
mp-1239266,HfCrAgS4,0.5901000000000001
mp-1095907,HfCrAu2,0.02870000000000017
mp-769680,HfCrO3,1.5871000000000004
mp-781615,HfCrO4,0.5763000000000003
mp-1212531,HfCu(O2F3)2,0.1660999999999997
mp-3650,HfCu2Te3,0.05869999999999996
mp-1097186,HfCuRh2,0.11209999999999988
mp-31033,HfF4,5.402
mp-866051,HfFe2Sn,0.02099999999999902
mp-28220,HfFeCl6,0.8491
mp-769675,HfFeO3,2.9099000000000004
mp-9755,HfGeO4,4.1610999999999985
mp-1093534,HfGeRh2,0.3443999999999998
mp-567817,HfGeTe4,0.33450000000000024
mp-1204663,HfH14C4NOF5,6.6776
mp-571445,HfHg3(SeCl3)2,2.5444
mp-1198529,HfHg4(AsCl3)2,1.3767999999999998
mp-1202310,HfHg4(PCl3)2,2.0825
mp-569059,HfI4,2.3528
mp-567441,HfIN,1.0064999999999995
mp-1094181,HfMg,0.2010000000000005
mp-1185513,HfMg149,0.1368999999999998
mp-1037722,HfMg30AlO32,0.06970000000000097
mp-1038485,HfMg30BO31,0.8581000000000003
mp-1038450,HfMg30BO32,0.010000000000001565
mp-1038368,HfMg30CO32,0.7351000000000001
mp-1038443,HfMg30CdO32,0.4957000000000011
mp-1036857,HfMg30CoO32,0.006800000000000139
mp-1038596,HfMg30CrO32,0.00849999999999973
mp-1037139,HfMg30CuO32,0.020500000000000185
mp-1037499,HfMg30FeO32,0.008899999999998798
mp-1037789,HfMg30MnO32,0.06219999999999892
mp-1038548,HfMg30NbO32,0.13199999999999967
mp-1036918,HfMg30NiO32,0.01999999999999957
mp-1039844,HfMg30SiO32,0.02430000000000021
mp-1040299,HfMg30TiO32,0.006800000000000139
mp-1036731,HfMg30VO32,0.16600000000000034
mp-1038524,HfMg30WO32,0.3587000000000007
mp-1037149,HfMg30ZnO32,0.5879000000000012
mp-1097507,HfMgCu2,0.1341000000000001
mp-1097250,HfMgHg2,0.4224000000000001
mp-1029834,HfMgN2,1.6720000000000006
mp-1096240,HfMgNi2,0.28039999999999976
mp-1016825,HfMgO3,0.7745000000000002
mp-1097464,HfMgZn2,0.2347999999999999
mp-1205992,HfMnF6,4.9407999999999985
mp-776496,HfMnO3,3.0438
mp-629742,HfMo2Se8(Cl7O)2,1.1752
mp-1102429,HfN2,1.3901000000000003
mp-541911,HfNCl,2.2055
mp-1212491,HfNF5,2.5948
mp-565674,HfNi5(BO5)2,3.1031000000000004
mp-1102702,HfNiGe,0.0185000000000004
mp-1178219,HfNiO3,3.0626000000000007
mp-924128,HfNiSn,0.3853999999999997
mp-1182271,HfO3F4,1.5639999999999996
mp-697913,HfP2(H3O5)2,5.2369
mp-697652,HfP2H4O9,5.4204
mp-770092,HfP2O7,5.2942
mp-1202004,HfP2O9,0.0040999999999999925
mp-22734,HfPbO3,2.7161
mp-22147,HfPbS3,1.452
mp-1096699,HfPdAu2,0.5308999999999999
mp-1093729,HfPtAu2,0.407
mp-557792,HfSCl6O,3.2525
mp-7787,HfSO,2.8690999999999995
mp-1202561,HfSO6,2.8906
mp-15622,HfSe3,0.31709999999999994
mp-1101952,HfSiNi,0.07900000000000063
mp-4609,HfSiO4,5.3111000000000015
mp-866062,HfSiRu2,0.17010000000000147
mp-776083,HfSnO3,2.3676000000000004
mp-11869,HfSnPd,0.3840000000000003
mp-8725,HfSnS3,1.1982
mp-1095764,HfTaMo2,0.01529999999999987
mp-1103592,HfTaNO3,2.8522
mp-18352,HfTe3O8,3.8426
mp-1097020,HfTe3Se8,0.7122000000000002
mp-1168,HfTe5,0.001200000000000756
mp-1212434,HfTe7SeCl6,1.0113
mp-989651,HfTeSe4,0.963
mp-1224442,HfTi(PbO3)2,2.2096
mp-1096589,HfTiFe2,0.08259999999999977
mp-753197,HfTiO4,2.8259
mp-1097138,HfTiOs2,0.2038000000000002
mp-1224453,HfTl2Fe2(MoO4)6,2.5804
mp-1189341,HfTl2PbSe4,0.9650999999999996
mp-1102545,HfTl2Se3,1.0045000000000002
mp-645513,HfTl8(MoO4)6,3.4417000000000004
mp-9396,HfTlCuS3,0.8069999999999995
mp-9397,HfTlCuSe3,0.4232000000000005
mp-1212176,HfTlF5,4.7689
mp-505679,HfV2O7,2.6491
mp-557938,HfVF6,3.221
mp-1014251,HfZnN2,2.3179
mp-754134,HfZrO4,3.5612
mp-1224121,HfZrS6,1.0684999999999998
mp-3810,Hg(AsO3)2,0.7083000000000004
mp-29170,Hg(AuF4)2,1.5592
mp-554921,Hg(BiS2)2,1.2356000000000005
mp-1200436,Hg(BrO4)2,0.07769999999999999
mp-1103648,Hg(C2F3)2,3.6638
mp-573909,Hg(CN)2,4.7283
mp-4249,Hg(CO2)2,2.6357
mp-761037,Hg(ClO3)2,2.6232
mp-23407,Hg(IO3)2,2.6917
mp-27779,Hg(Mo3Cl7)2,1.7411000000000003
mp-1213664,Hg(MoS2)6,0.14290000000000005
mp-1068583,Hg(NCl)2,0.8311000000000001
mp-1188411,Hg(OF)2,0.1885
mp-15994,Hg(PO3)2,2.5782000000000003
mp-754065,Hg(SbO3)2,0.5173000000000001
mp-542596,Hg(SbS2)4,1.1245000000000005
mp-779690,Hg(TeO3)2,1.9152
mp-1224171,Hg11I2BrClO4,1.3568
mp-1195762,Hg12Se6O25,0.0645
mp-685427,Hg15(As2Cl3)4,1.3226
mp-504876,Hg19(As5Br9)2,1.0826
mp-28899,Hg2As3Br,0.8938000000000001
mp-1201277,Hg2As5H6O2F31,2.5869
mp-28224,Hg2AsCl2,1.3038999999999998
mp-540925,Hg2AsF6,0.7378999999999999
mp-1202687,Hg2BOF4,0.15359999999999996
mp-23354,Hg2BrN,0.6998000000000001
mp-568433,Hg2C(NCl)2,1.8676
mp-560574,Hg2C2N2O,3.1476
mp-1225947,Hg2C3I5N,2.0333
mp-1197606,Hg2C3I7N9,0.21730000000000005
mp-23395,Hg2ClO,2.0369
mp-1203944,Hg2ClO6,0.1965
mp-13995,Hg2GeO4,1.1684
mp-3167,Hg2GeSe4,0.428
mp-571435,Hg2H10C3NCl5,2.8393
mp-605752,Hg2H12C4I5N,1.7551
mp-736665,Hg2H2C2NCl5,0.5335000000000001
mp-973335,Hg2H6CN3Cl5,2.4419999999999997
mp-1194654,Hg2H8C2NCl5,2.7887
mp-1223967,Hg2I3Br,2.2391
mp-1223974,Hg2IBr3,2.2599
mp-28136,Hg2IO,0.9667
mp-566945,Hg2Mo2O7,2.1943
mp-505304,Hg2Mo5O16,2.3392
mp-505677,Hg2MoO4,2.0389
mp-680303,Hg2N2O3,1.0062
mp-5824,Hg2NO4,1.557
mp-757608,Hg2P2H4O9,1.8809
mp-1212468,Hg2P2H6O7,2.8101000000000003
mp-28455,Hg2P2O7,1.4797
mp-27171,Hg2P2S7,1.7973
mp-28874,Hg2P3Br,0.9381
mp-28875,Hg2P3Cl,1.1288000000000005
mp-1213487,Hg2P4PdO8,1.6288
mp-29679,Hg2PCl2,1.483
mp-561472,Hg2PO3F,1.4468
mp-622294,Hg2Pb(SBr)2,2.2465
mp-557605,Hg2Pb(SI)2,1.6317
mp-1191291,Hg2SBr4N2O3,2.3898
mp-1191290,Hg2SN2Cl4O3,2.5683
mp-7461,Hg2SO4,1.9824
mp-1195797,Hg2Sb7H2Xe3F59,1.7121
mp-557637,Hg2SeO3,2.3228
mp-7462,Hg2SeO4,1.4228
mp-30123,Hg2SeO5,0.7264
mp-560456,Hg2Te2O7,1.4253000000000005
mp-1194695,Hg2Te4Kr3(O2F13)2,2.3682
mp-1194957,Hg2Te4Xe3(O2F13)2,2.5346
mp-570125,Hg2TeBr3,1.8766
mp-29510,Hg2TeO3,2.3235
mp-5363,Hg2TeO5,0.5273999999999996
mp-1223955,Hg2TeS,0.00010000000000021103
mp-774120,Hg2W2O7,1.9725
mp-32542,Hg2WO4,1.9017
mp-8975,Hg3(AsO4)2,0.9869
mp-4710,Hg3(BO3)2,2.6125
mp-540645,Hg3(ClO)2,0.6363
mp-559722,Hg3(NO4)2,0.8579000000000001
mp-12199,Hg3(PO4)2,1.4043
mp-1212489,Hg3(PS4)2,1.5937
mp-29096,Hg3(SBr)2,1.4869999999999999
mp-23418,Hg3(SCl)2,1.932
